Event	ID	Name			Wwise Object Path	Notes
	113527723	fs_char_rightfootwalk			\Default Work Unit\character_locomotion\footsteps\fs_char_rightfootwalk	
	563057831	Play_SeaDeath			\Default Work Unit\Play_SeaDeath	
	569793762	fs_char_leftfootwalk			\Default Work Unit\character_locomotion\footsteps\fs_char_leftfootwalk	
	904669703	fs_char_rightfootrun			\Default Work Unit\character_locomotion\footsteps\fs_char_rightfootrun	
	1356286463	amb_lake			\Default Work Unit\ambiences\amb_lake	
	2879234822	Play_NPC_LifeCoach			\Default Work Unit\Play_NPC_LifeCoach	
	3778170452	fs_char_leftfootrun			\Default Work Unit\character_locomotion\footsteps\fs_char_leftfootrun	
	3948925255	Play_Splash			\Default Work Unit\Play_Splash	

Switch Group	ID	Name			Wwise Object Path	Notes
	3539622648	Ground_Material			\Default Work Unit\Ground_Material	

Switch	ID	Name	Switch Group			Notes
	803837735	Sand	Ground_Material			
	841620460	Concrete	Ground_Material			
	2058049674	Wood	Ground_Material			
	2144363834	Rock	Ground_Material			
	2195636714	Dirt	Ground_Material			
	4248645337	Grass	Ground_Material			

State Group	ID	Name			Wwise Object Path	Notes
	2654748154	Water			\Default Work Unit\Water	

State	ID	Name	State Group			Notes
	748895195	None	Water			
	2213237662	Underwater	Water			
	3216443627	NotUnderwater	Water			

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	217992255	FEETHmn-WOOD_Footsteps Running Right Foot Trainers 11_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Running Right Foot Trainers 11_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Run\RunWood\Right Foot\FEETHmn-WOOD_Footsteps Running Right Foot Trainers 11_FE_Apocalypse		32330
	231239006	FEETHmn-CONCRETE_Footsteps Run Right Trainers 02_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-CONCRETE_Footsteps Run Right Trainers 02_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Run\RunConcrete\Right Foot\FEETHmn-CONCRETE_Footsteps Run Right Trainers 02_FE_Apocalypse		27598
	232359668	FEETHmn-WOOD_Footsteps Walking Left Toe Trainers 08_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Walking Left Toe Trainers 08_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Walk\WalkWood\Walk Left Foot\Left Toe\FEETHmn-WOOD_Footsteps Walking Left Toe Trainers 08_FE_Apocalypse		22290
	233895185	FEETHmn-CONCRETE_Footsteps Run Left Trainers 07_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-CONCRETE_Footsteps Run Left Trainers 07_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Run\RunConcrete\Left Foot\FEETHmn-CONCRETE_Footsteps Run Left Trainers 07_FE_Apocalypse		28394
	235179975	FEETHmn-WOOD_Footsteps Running Left Foot Trainers 14_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Running Left Foot Trainers 14_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Run\RunWood\Left Foot\FEETHmn-WOOD_Footsteps Running Left Foot Trainers 14_FE_Apocalypse		19358
	238724374	FEETHmn-WOOD_Footsteps Walking Left Toe Trainers 01_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Walking Left Toe Trainers 01_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Walk\WalkWood\Walk Left Foot\Left Toe\FEETHmn-WOOD_Footsteps Walking Left Toe Trainers 01_FE_Apocalypse		22294
	240838539	FEETHmn-CONCRETE_Footsteps Right Toe Trainers 11_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-CONCRETE_Footsteps Right Toe Trainers 11_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Walk\WalkConcrete\Walk Right Foot\Right Toe\FEETHmn-CONCRETE_Footsteps Right Toe Trainers 11_FE_Apocalypse		28874
	242913859	FE_100_Sand_Footsteps_Light_07	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FE_100_Sand_Footsteps_Light_07_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Walk\WalkSand\Walk Right Foot\FE_100_Sand_Footsteps_Light_07		40368
	249834202	FEETHmn-CONCRETE_Footsteps Right Heel Trainers 02_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-CONCRETE_Footsteps Right Heel Trainers 02_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Walk\WalkConcrete\Walk Right Foot\Right Heel\FEETHmn-CONCRETE_Footsteps Right Heel Trainers 02_FE_Apocalypse		34438
	250660520	FEETHmn-WOOD_Footsteps Walking Left Toe Trainers 04_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Walking Left Toe Trainers 04_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Walk\WalkWood\Walk Left Foot\Left Toe\FEETHmn-WOOD_Footsteps Walking Left Toe Trainers 04_FE_Apocalypse		22280
	256030154	FEETHmn-WOOD_Footsteps Running Right Foot Trainers 06_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Running Right Foot Trainers 06_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Run\RunWood\Right Foot\FEETHmn-WOOD_Footsteps Running Right Foot Trainers 06_FE_Apocalypse		28206
	258022897	FE_75_Sand_Footsteps_05	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FE_75_Sand_Footsteps_05_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Run\RunSand\Left Foot\FE_75_Sand_Footsteps_05		64720
	259135100	FEETHmn-WOOD_Footsteps Walking Left Heel Trainers 05_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Walking Left Heel Trainers 05_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Walk\WalkWood\Walk Left Foot\Left Heel\FEETHmn-WOOD_Footsteps Walking Left Heel Trainers 05_FE_Apocalypse		21118
	272121850	FEETHmn-CONCRETE_Footsteps Run Left Trainers 09_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-CONCRETE_Footsteps Run Left Trainers 09_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Run\RunConcrete\Left Foot\FEETHmn-CONCRETE_Footsteps Run Left Trainers 09_FE_Apocalypse		20182
	275248527	FEETHmn-WOOD_Footsteps Running Left Foot Trainers 12_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Running Left Foot Trainers 12_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Run\RunWood\Left Foot\FEETHmn-WOOD_Footsteps Running Left Foot Trainers 12_FE_Apocalypse		32334
	278896070	FEETHmn-WOOD_Footsteps Walking Left Toe Trainers 16_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Walking Left Toe Trainers 16_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Walk\WalkWood\Walk Left Foot\Left Toe\FEETHmn-WOOD_Footsteps Walking Left Toe Trainers 16_FE_Apocalypse		22258
	286736668	FEETHmn-CONCRETE_Footsteps Left Heel Trainers 10_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-CONCRETE_Footsteps Left Heel Trainers 10_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Walk\WalkConcrete\Walk Left Foot\Left Heel\FEETHmn-CONCRETE_Footsteps Left Heel Trainers 10_FE_Apocalypse		31762
	297472280	FEETHmn-WOOD_Footsteps Running Right Foot Trainers 20_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Running Right Foot Trainers 20_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Run\RunWood\Right Foot\FEETHmn-WOOD_Footsteps Running Right Foot Trainers 20_FE_Apocalypse		32356
	298577901	FEETHmn-WOOD_Footsteps Walking Right Toe Trainers 18_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Walking Right Toe Trainers 18_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Walk\WalkWood\Walk Right Foot\Right Toe\FEETHmn-WOOD_Footsteps Walking Right Toe Trainers 18_FE_Apocalypse		26504
	300255465	FEETHmn-WOOD_Footsteps Walking Right Heel Trainers 27_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Walking Right Heel Trainers 27_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Walk\WalkWood\Walk Right Foot\Right Heel\FEETHmn-WOOD_Footsteps Walking Right Heel Trainers 27_FE_Apocalypse		20096
	300645240	FEETHmn-CONCRETE_Footsteps Right Heel Trainers 06_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-CONCRETE_Footsteps Right Heel Trainers 06_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Walk\WalkConcrete\Walk Right Foot\Right Heel\FEETHmn-CONCRETE_Footsteps Right Heel Trainers 06_FE_Apocalypse		26914
	303483507	FEETHmn-WOOD_Footsteps Walking Left Heel Trainers 17_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Walking Left Heel Trainers 17_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Walk\WalkWood\Walk Left Foot\Left Heel\FEETHmn-WOOD_Footsteps Walking Left Heel Trainers 17_FE_Apocalypse		21922
	306745815	FEETHmn-WOOD_Footsteps Walking Right Toe Trainers 08_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Walking Right Toe Trainers 08_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Walk\WalkWood\Walk Right Foot\Right Toe\FEETHmn-WOOD_Footsteps Walking Right Toe Trainers 08_FE_Apocalypse		26496
	307981283	FEETHmn-WOOD_Footsteps Walking Right Heel Trainers 15_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Walking Right Heel Trainers 15_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Walk\WalkWood\Walk Right Foot\Right Heel\FEETHmn-WOOD_Footsteps Walking Right Heel Trainers 15_FE_Apocalypse		29600
	310057471	FEETHmn-CONCRETE_Footsteps Left Heel Trainers 07_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-CONCRETE_Footsteps Left Heel Trainers 07_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Walk\WalkConcrete\Walk Left Foot\Left Heel\FEETHmn-CONCRETE_Footsteps Left Heel Trainers 07_FE_Apocalypse		33502
	316383703	FEETHmn-WOOD_Footsteps Walking Right Heel Trainers 02_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Walking Right Heel Trainers 02_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Walk\WalkWood\Walk Right Foot\Right Heel\FEETHmn-WOOD_Footsteps Walking Right Heel Trainers 02_FE_Apocalypse		26734
	317832263	FEETHmn-WOOD_Footsteps Walking Right Toe Trainers 14_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Walking Right Toe Trainers 14_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Walk\WalkWood\Walk Right Foot\Right Toe\FEETHmn-WOOD_Footsteps Walking Right Toe Trainers 14_FE_Apocalypse		24864
	321979941	FEETHmn-WOOD_Footsteps Running Right Foot Trainers 17_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Running Right Foot Trainers 17_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Run\RunWood\Right Foot\FEETHmn-WOOD_Footsteps Running Right Foot Trainers 17_FE_Apocalypse		28122
	325578964	FEETHmn-WOOD_Footsteps Running Left Foot Trainers 07_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Running Left Foot Trainers 07_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Run\RunWood\Left Foot\FEETHmn-WOOD_Footsteps Running Left Foot Trainers 07_FE_Apocalypse		36972
	341323031	FE_95_Sand_Footsteps_Light_02	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FE_95_Sand_Footsteps_Light_02_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Walk\WalkSand\Walk Left Foot\FE_95_Sand_Footsteps_Light_02		26794
	343250690	FEETHmn-WOOD_Footsteps Walking Left Heel Trainers 27_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Walking Left Heel Trainers 27_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Walk\WalkWood\Walk Left Foot\Left Heel\FEETHmn-WOOD_Footsteps Walking Left Heel Trainers 27_FE_Apocalypse		22346
	347446756	NPC_WaterDeath_01	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\NPC_WaterDeath_01_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\dialogue\DeathBam\SeaDeath\NPC_WaterDeath_01		595684
	349302283	FEETHmn-WOOD_Footsteps Walking Left Toe Trainers 14_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Walking Left Toe Trainers 14_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Walk\WalkWood\Walk Left Foot\Left Toe\FEETHmn-WOOD_Footsteps Walking Left Toe Trainers 14_FE_Apocalypse		22280
	350162372	FEETHmn-CONCRETE_Footsteps Left Toe Trainers 03_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-CONCRETE_Footsteps Left Toe Trainers 03_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Walk\WalkConcrete\Walk Left Foot\Left Toe\FEETHmn-CONCRETE_Footsteps Left Toe Trainers 03_FE_Apocalypse		26776
	355199952	FEETHmn-CONCRETE_Footsteps Right Heel Trainers 04_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-CONCRETE_Footsteps Right Heel Trainers 04_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Walk\WalkConcrete\Walk Right Foot\Right Heel\FEETHmn-CONCRETE_Footsteps Right Heel Trainers 04_FE_Apocalypse		36344
	356898111	FEETHmn-CONCRETE_Footsteps Right Toe Trainers 09_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-CONCRETE_Footsteps Right Toe Trainers 09_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Walk\WalkConcrete\Walk Right Foot\Right Toe\FEETHmn-CONCRETE_Footsteps Right Toe Trainers 09_FE_Apocalypse		29452
	365275535	FEETHmn-WOOD_Footsteps Running Right Foot Trainers 13_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Running Right Foot Trainers 13_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Run\RunWood\Right Foot\FEETHmn-WOOD_Footsteps Running Right Foot Trainers 13_FE_Apocalypse		24638
	368365682	FEETHmn-CONCRETE_Footsteps Left Heel Trainers 12_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-CONCRETE_Footsteps Left Heel Trainers 12_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Walk\WalkConcrete\Walk Left Foot\Left Heel\FEETHmn-CONCRETE_Footsteps Left Heel Trainers 12_FE_Apocalypse		31308
	368422276	FEETHmn-WOOD_Footsteps Walking Left Heel Trainers 23_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Walking Left Heel Trainers 23_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Walk\WalkWood\Walk Left Foot\Left Heel\FEETHmn-WOOD_Footsteps Walking Left Heel Trainers 23_FE_Apocalypse		21816
	368848401	FEETHmn-WOOD_Footsteps Running Right Foot Trainers 12_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Running Right Foot Trainers 12_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Run\RunWood\Right Foot\FEETHmn-WOOD_Footsteps Running Right Foot Trainers 12_FE_Apocalypse		26052
	369434983	FEETHmn-CONCRETE_Footsteps Run Right Trainers 07_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-CONCRETE_Footsteps Run Right Trainers 07_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Run\RunConcrete\Right Foot\FEETHmn-CONCRETE_Footsteps Run Right Trainers 07_FE_Apocalypse		28286
	371095324	FE_87_Sand_Footsteps_17	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FE_87_Sand_Footsteps_17_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Run\RunSand\Right Foot\FE_87_Sand_Footsteps_17		33480
	375927998	FE_94_Sand_Footsteps_Light_01	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FE_94_Sand_Footsteps_Light_01_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Walk\WalkSand\Walk Left Foot\FE_94_Sand_Footsteps_Light_01		43810
	376933747	FEETHmn-CONCRETE_Footsteps Left Heel Trainers 08_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-CONCRETE_Footsteps Left Heel Trainers 08_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Walk\WalkConcrete\Walk Left Foot\Left Heel\FEETHmn-CONCRETE_Footsteps Left Heel Trainers 08_FE_Apocalypse		37984
	379105309	FEETHmn-CONCRETE_Footsteps Left Heel Trainers 05_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-CONCRETE_Footsteps Left Heel Trainers 05_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Walk\WalkConcrete\Walk Left Foot\Left Heel\FEETHmn-CONCRETE_Footsteps Left Heel Trainers 05_FE_Apocalypse		29594
	381760194	FEETHmn-CONCRETE_Footsteps Run Left Trainers 05_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-CONCRETE_Footsteps Run Left Trainers 05_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Run\RunConcrete\Left Foot\FEETHmn-CONCRETE_Footsteps Run Left Trainers 05_FE_Apocalypse		28460
	384990400	FEETHmn-WOOD_Footsteps Walking Left Heel Trainers 10_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Walking Left Heel Trainers 10_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Walk\WalkWood\Walk Left Foot\Left Heel\FEETHmn-WOOD_Footsteps Walking Left Heel Trainers 10_FE_Apocalypse		29508
	391017911	FEETHmn-CONCRETE_Footsteps Run Left Trainers 02_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-CONCRETE_Footsteps Run Left Trainers 02_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Run\RunConcrete\Left Foot\FEETHmn-CONCRETE_Footsteps Run Left Trainers 02_FE_Apocalypse		28342
	400290053	FEETHmn-CONCRETE_Footsteps Right Toe Trainers 06_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-CONCRETE_Footsteps Right Toe Trainers 06_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Walk\WalkConcrete\Walk Right Foot\Right Toe\FEETHmn-CONCRETE_Footsteps Right Toe Trainers 06_FE_Apocalypse		29458
	403924039	FEETHmn-WOOD_Footsteps Running Left Foot Trainers 24_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Running Left Foot Trainers 24_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Run\RunWood\Left Foot\FEETHmn-WOOD_Footsteps Running Left Foot Trainers 24_FE_Apocalypse		27464
	412901424	FEETHmn-CONCRETE_Footsteps Run Right Trainers 06_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-CONCRETE_Footsteps Run Right Trainers 06_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Right_Run\RunConcrete\Right Foot\FEETHmn-CONCRETE_Footsteps Run Right Trainers 06_FE_Apocalypse		28618
	420128852	FEETHmn-WOOD_Footsteps Running Left Foot Trainers 22_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-WOOD_Footsteps Running Left Foot Trainers 22_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Run\RunWood\Left Foot\FEETHmn-WOOD_Footsteps Running Left Foot Trainers 22_FE_Apocalypse		29666
	427335935	FEETHmn-CONCRETE_Footsteps Left Toe Trainers 10_FE_Apocalypse	C:\Users\Fraser\Documents\GitHub\Apocalypse\Wwise\Apocalypse²\.cache\Windows\SFX\FEETHmn-CONCRETE_Footsteps Left Toe Trainers 10_FE_Apocalypse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\char_locomotion\footsteps\Footsteps_Left_Walk\WalkConcrete\Walk Left Foot\Left Toe\FEETHmn-CONCRETE_Footsteps Left Toe Trainers 10_FE_Apocalypse		26776
